collection,category,title,meeting_type,date,year,language,format,size_kb,source,publish,drive_path,url
Archive,Minutes,08 August ASC Final 2018 English,,2018-01-01,2018,English,PDF,196,Area 09 legacy site,yes,docs/archive/minutes/2018/08-august-asc-final-2018-english-en.pdf,https://drive.google.com/file/d/1af1eMJSNWlVMfJ-qD82zSMPuzpJW95gC/view
Archive,Minutes,09 Minutes Assembly Final Spanish 2018.09.16,,2018-01-01,2018,Spanish,PDF,233,Area 09 legacy site,yes,docs/archive/minutes/2018/09-minutes-assembly-final-spanish-2018-09-16-es.pdf,https://drive.google.com/file/d/1BtyX-4pQsR6rv1yZUzNHIxN7Fqne0pzT/view
Archive,Minutes,10 Minutes October ASC 2018 Final English,,2018-01-01,2018,English,PDF,209,Area 09 legacy site,yes,docs/archive/minutes/2018/10-minutes-october-asc-2018-final-english-en.pdf,https://drive.google.com/file/d/1D10wWsgQibTgJQmWoHTZxfAALtx0K8z2/view
Archive,Minutes,10 Minutes October ASC 2018 Final Spanish,,2018-01-01,2018,Spanish,PDF,202,Area 09 legacy site,yes,docs/archive/minutes/2018/10-minutes-october-asc-2018-final-spanish-es.pdf,https://drive.google.com/file/d/1FwCIo_cdYgtBFIG_HNtjnrGwnxcAr2JG/view
Archive,Minutes,12 Minutes December ASC Final 2018 English,,2018-01-01,2018,English,PDF,218,Area 09 legacy site,yes,docs/archive/minutes/2018/12-minutes-december-asc-final-2018-english-en.pdf,https://drive.google.com/file/d/1T5tjlV-iWLjohcNeaS8gZ5zfC_qmynlZ/view
Archive,Minutes,12 Minutes December ASC Final 2018 Spanish,,2018-01-01,2018,Spanish,PDF,265,Area 09 legacy site,yes,docs/archive/minutes/2018/12-minutes-december-asc-final-2018-spanish-es.pdf,https://drive.google.com/file/d/1E7D0cyQk5kNiYaO7gF-Vh0jtwg7wVhd-/view
Archive,Minutes,Feb 2018 ASC Final Minutes English,,2018-02-01,2018,English,PDF,320,Area 09 legacy site,yes,docs/archive/minutes/2018/feb-2018-asc-final-minutes-english-en.pdf,https://drive.google.com/file/d/1x3UetKe3HkazcRYjqIWO78k8NQM8Qwrc/view
Archive,Minutes,Feb 2018 ASC Final Minutes Spanish,,2018-02-01,2018,Spanish,PDF,139,Area 09 legacy site,yes,docs/archive/minutes/2018/feb-2018-asc-final-minutes-spanish-es.pdf,https://drive.google.com/file/d/1XjIM6sKzk9EV_ITpv2oLjB3vLfnwM8E_/view
Archive,Minutes,Jan 2018 ASA Minutes English,,2018-01-01,2018,English,PDF,133,Area 09 legacy site,yes,docs/archive/minutes/2018/jan-2018-asa-minutes-english-en.pdf,https://drive.google.com/file/d/1JyWX5aPnnoe7jdKSeeF5QN094E5jKYYU/view
Archive,Minutes,Jan 2018 ASA Minutes Spanish,,2018-01-01,2018,Spanish,PDF,116,Area 09 legacy site,yes,docs/archive/minutes/2018/jan-2018-asa-minutes-spanish-es.pdf,https://drive.google.com/file/d/1HHYGV9n5HwonuDohRx-e_g4jZHLzKI7s/view
Archive,Minutes,June 2018 ASC Minutes English,,2018-01-01,2018,English,PDF,185,Area 09 legacy site,yes,docs/archive/minutes/2018/june-2018-asc-minutes-english-en.pdf,https://drive.google.com/file/d/1tJjmNtu-i0YEQp0XOfqM_gndntN25foE/view
Archive,Minutes,June 2018 ASC Minutes Spanish,,2018-01-01,2018,Spanish,PDF,190,Area 09 legacy site,yes,docs/archive/minutes/2018/june-2018-asc-minutes-spanish-es.pdf,https://drive.google.com/file/d/1VnknFleADRq-sJWYkjLdkEB2k3wpzgs8/view
Archive,Minutes,Mar 2018 ASC Minutes English,,2018-03-01,2018,English,PDF,164,Area 09 legacy site,yes,docs/archive/minutes/2018/mar-2018-asc-minutes-english-en.pdf,https://drive.google.com/file/d/1BZw_TihA6XEF_3dHkAI90Q7bFo0NVXAb/view
Archive,Minutes,Mar 2018 ASC Minutes Spanish,,2018-03-01,2018,Spanish,PDF,140,Area 09 legacy site,yes,docs/archive/minutes/2018/mar-2018-asc-minutes-spanish-es.pdf,https://drive.google.com/file/d/1Oa5-FUl8B5mvviTP5sf0jqwLJsBwaJcW/view
Archive,Minutes,May 2018 ASA Minutes English,,2018-05-01,2018,English,PDF,160,Area 09 legacy site,yes,docs/archive/minutes/2018/may-2018-asa-minutes-english-en.pdf,https://drive.google.com/file/d/192C8x9CrqGfgcuHPA3D53R6jq101Iphp/view
Archive,Minutes,May 2018 ASA Minutes Spanish,,2018-05-01,2018,Spanish,PDF,174,Area 09 legacy site,yes,docs/archive/minutes/2018/may-2018-asa-minutes-spanish-es.pdf,https://drive.google.com/file/d/1c1KER-tnPIdo_GwzZH2sORsNzqNGqS3o/view
Archive,Minutes,Sep - Assembly 2018,,2018-09-01,2018,English,PDF,275,Area 09 legacy site,yes,docs/archive/minutes/2018/09-minutes-assembly-final-english-2018-09-16-en.pdf,https://drive.google.com/file/d/1SMZTOudx8sTb3BdHx470IfGHp7P75efq/view
Archive,Minutes,April 2019,,2019-01-01,2019,English,PDF,459,Area 09 legacy site,yes,docs/archive/minutes/2019/april-2019-en.pdf,https://drive.google.com/file/d/1KxNMV1vJ4SFusTQMyVz-eqWm8X7hPoCu/view
Archive,Minutes,August 2019,,2019-01-01,2019,English,PDF,414,Area 09 legacy site,yes,docs/archive/minutes/2019/august-2019-en.pdf,https://drive.google.com/file/d/1d8h9ljhc0UJm09zEm3JaF1HlD00wt911/view
Archive,Minutes,December 2019,,2019-01-01,2019,English,PDF,81,Area 09 legacy site,yes,docs/archive/minutes/2019/december-2019-en.pdf,https://drive.google.com/file/d/1dERzn5K4lqPbjS2YOXjQrEl2L7rQGpbH/view
Archive,Minutes,July 2019,,2019-01-01,2019,English,PDF,436,Area 09 legacy site,yes,docs/archive/minutes/2019/july-2019-en.pdf,https://drive.google.com/file/d/1sjdjBJYCCIWDDTuxFa8ahLKeI3kirppd/view
Archive,Minutes,March 2019,,2019-01-01,2019,English,PDF,1147,Area 09 legacy site,yes,docs/archive/minutes/2019/march-2019-en.pdf,https://drive.google.com/file/d/1j5T_wV_dfSrGtHMER1FSeIi7oy2kUGl6/view
Archive,Minutes,May 2019,,2019-05-01,2019,English,PDF,429,Area 09 legacy site,yes,docs/archive/minutes/2019/may-2019-en.pdf,https://drive.google.com/file/d/1fsZ89foZK9shAVCETFEspFj3u6xecrQn/view
Archive,Minutes,Minutes ASA April 2019 Final English 2018.04.14,,2019-01-01,2019,English,PDF,232,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asa-april-2019-final-english-2018-04-14-en.pdf,https://drive.google.com/file/d/1KRrgtM5EwcFYnSaK_znMbarKfglvYQF4/view
Archive,Minutes,Minutes ASA April 2019 Final Spanish 2018.04.12,,2019-01-01,2019,Spanish,PDF,221,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asa-april-2019-final-spanish-2018-04-12-es.pdf,https://drive.google.com/file/d/1wDD87uUudwDmPkSN9MBWKORpJCzEKNCB/view
Archive,Minutes,Minutes ASA January 2019 Final English,,2019-01-01,2019,English,PDF,324,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asa-january-2019-final-english-en.pdf,https://drive.google.com/file/d/1DF5gsUhfPDlYX5hDaE1aoMV8PY8I6HKZ/view
Archive,Minutes,Minutes ASA January 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,324,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asa-january-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1lzmOyTheNysCnnxw47yWIKk0yW4lWXtr/view
Archive,Minutes,Minutes ASA October Election 2019 Final English,,2019-01-01,2019,English,PDF,91,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asa-october-election-2019-final-english-en.pdf,https://drive.google.com/file/d/1lWeOjI6kDB6OAFoUuzAthfylWqV0YA4Q/view
Archive,Minutes,Minutes ASA October Election 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,109,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asa-october-election-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1oPnrpqG0cEz_ywtz1Cd197mGLleYOITH/view
Archive,Minutes,Minutes ASC 2019 12 08 Final English Rev,,2019-01-01,2019,English,PDF,192,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-2019-12-08-final-english-rev-en.pdf,https://drive.google.com/file/d/1qSJJLMxkcCZwoNkucsrnqn2UijAI74mC/view
Archive,Minutes,Minutes ASC 2019 12 08 Final Spanish Rev,,2019-01-01,2019,Spanish,PDF,164,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-2019-12-08-final-spanish-rev-es.pdf,https://drive.google.com/file/d/1DNg87ESrqbdkYGIKoslgsxNxKtzc3Owp/view
Archive,Minutes,Minutes ASC August 2019 Final English,,2019-01-01,2019,English,PDF,257,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-august-2019-final-english-en.pdf,https://drive.google.com/file/d/1Lf9VnjtAOOhIYmd8wLHrqn9In7md1MDV/view
Archive,Minutes,Minutes ASC August 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,238,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-august-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1Wh2WaNQSI5yNioQ4fFoJqaBNRebxzdGo/view
Archive,Minutes,Minutes ASC February 2019 Final English,,2019-01-01,2019,English,PDF,271,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-february-2019-final-english-en.pdf,https://drive.google.com/file/d/1E7fpCVJVpODugjLwv0yk_Bg39xRy8JgG/view
Archive,Minutes,Minutes ASC February 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,235,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-february-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1DQLYL2fVHkhsetoftOkcwEJ8y4tiJ-A-/view
Archive,Minutes,Minutes ASC June 2019 Final English,,2019-01-01,2019,English,PDF,179,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-june-2019-final-english-en.pdf,https://drive.google.com/file/d/1AAJbGUdKLfBskMgOoZsPIGWogJxhXNu9/view
Archive,Minutes,Minutes ASC June 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,247,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-june-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1i-AOHmZhezaytIRQGzJeBhRFBbi6Kv9o/view
Archive,Minutes,Minutes ASC March 2019 Final English,,2019-01-01,2019,English,PDF,170,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-march-2019-final-english-en.pdf,https://drive.google.com/file/d/1j85Gh77WEvf5Dc5Rtypk0Dog4pTOAi_R/view
Archive,Minutes,Minutes ASC March 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,208,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-march-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1oObzzkjlhOEaJuYeJDwxKUL4933femqr/view
Archive,Minutes,Minutes ASC November 2019 Final English,,2019-01-01,2019,English,PDF,256,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-november-2019-final-english-en.pdf,https://drive.google.com/file/d/1TRrdQM6B4T8Mj8lqMETwWTA8qEfJ1Ano/view
Archive,Minutes,Minutes ASC November 2019 Final Spanish,,2019-01-01,2019,Spanish,PDF,292,Area 09 legacy site,yes,docs/archive/minutes/2019/minutes-asc-november-2019-final-spanish-es.pdf,https://drive.google.com/file/d/11whr6jTbBoioI38-WA17rfqti47AR-U-/view
Archive,Minutes,Oct Nov 2019,,2019-10-01,2019,English,PDF,466,Area 09 legacy site,yes,docs/archive/minutes/2019/oct-nov-2019-en.pdf,https://drive.google.com/file/d/1CAWTY_Hl-HFr9934ttmcCx0we2vYvWIV/view
Archive,Minutes,September 2019,,2019-01-01,2019,English,PDF,373,Area 09 legacy site,yes,docs/archive/minutes/2019/september-2019-en.pdf,https://drive.google.com/file/d/1obkYA5aTOJHx-j079oQBg2A9ouqvL0Ii/view
Archive,Minutes,"August 9, 2020 August ASC Minutes Approved",,2020-01-01,2020,English,PDF,146,Area 09 legacy site,yes,docs/archive/minutes/2020/20200809-augustasc-minutes-approved-en.pdf,https://drive.google.com/file/d/12ScH3DG4hIbtuBwQx0qchlpdoCBu9F3j/view
Archive,Minutes,"February 9, 2020 Minutes Feb ASC Approved English",,2020-02-01,2020,English,PDF,106,Area 09 legacy site,yes,docs/archive/minutes/2020/20200209-minutes-febasc-approved-english-en.pdf,https://drive.google.com/file/d/1iK2avT9-z9PEqzU5LGMaXyzbq_cub9Bl/view
Archive,Minutes,"January 12, 2020 Minutes Jan ASA Approved",,2020-01-01,2020,English,PDF,114,Area 09 legacy site,yes,docs/archive/minutes/2020/20200112-minutes-jan-asa-approved-docx-en.pdf,https://drive.google.com/file/d/1VwzXZtmoZyXUIxhJD01dNpEWWWkWXXtd/view
Archive,Minutes,"June 14, 2020 June ASC Minutes Approved Spanish",,2020-01-01,2020,Spanish,PDF,49,Area 09 legacy site,yes,docs/archive/minutes/2020/20200614-juneasc-minutes-approved-spanish-es.pdf,https://drive.google.com/file/d/1XJgm6CFrD0OsdhFz9jc1yuO-VC1qMYiu/view
Archive,Minutes,"June 14, 2020 June ASC Minutes English Approved",,2020-01-01,2020,English,PDF,48,Area 09 legacy site,yes,docs/archive/minutes/2020/20200614-juneasc-minutes-english-approved-en.pdf,https://drive.google.com/file/d/1gEULoYBGmXpZBGpu2ClpfnV_JNExwkEQ/view
Archive,Minutes,01 Minutes ASA January 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,324,MSCA09 website,yes,docs/archive/minutes/2021/01-minutes-asa-january-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1EkJLcIhY1FEeyoul2iS2gjlb5C47SOoj/view
Archive,Minutes,01 Minutes Jan 2018 ASA Final English 2021,,2021-01-01,2021,English,PDF,133,MSCA09 website,yes,docs/archive/minutes/2021/01-minutes-jan-2018-asa-final-english-en.pdf,https://drive.google.com/file/d/1eIfIX2qcczPswC5fo5RRWNl8rcRuJG9s/view
Archive,Minutes,01 Minutes Jan 2018 ASA Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,116,MSCA09 website,yes,docs/archive/minutes/2021/01-minutes-jan-2018-asa-final-spanish-es.pdf,https://drive.google.com/file/d/14vzUJiEtHH8avLX8rdCLoQrb_-SHvZQr/view
Archive,Minutes,02 Minutes ASC February 2018 Final English 2021,,2021-01-01,2021,English,PDF,320,MSCA09 website,yes,docs/archive/minutes/2021/02-minutes-asc-february-2018-final-english-en.pdf,https://drive.google.com/file/d/1r988Yq0zZJp3qsxgOYmd_2zy6AcRq0_X/view
Archive,Minutes,02 Minutes ASC February 2018 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,139,MSCA09 website,yes,docs/archive/minutes/2021/02-minutes-asc-february-2018-final-spanish-es.pdf,https://drive.google.com/file/d/1TnXSxWABMXBwYiIruANtd-69etv5a4k7/view
Archive,Minutes,02 Minutes ASC February 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,235,MSCA09 website,yes,docs/archive/minutes/2021/02-minutes-asc-february-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1gyY29LNlb3d4FsGg_CTA1ykO4o_p96lU/view
Archive,Minutes,03 Minutes ASC March 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,208,MSCA09 website,yes,docs/archive/minutes/2021/03-minutes-asc-march-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1vvpyV0-j3GnsVYbvEbOmmqhDOXbxTFPS/view
Archive,Minutes,03 Minutes ASC March 2021 English,,2021-01-01,2021,English,PDF,92,MSCA09 website,yes,docs/archive/minutes/2021/03-minutes-asc-march-2021-english-en.pdf,https://drive.google.com/file/d/1uZDPutDaXPZkuLWQ9OnOSkuHzceeRkIv/view
Archive,Minutes,03 Minutes March 2018 ASC Final English 2021,,2021-01-01,2021,English,PDF,164,MSCA09 website,yes,docs/archive/minutes/2021/03-minutes-march-2018-asc-final-english-en.pdf,https://drive.google.com/file/d/1yngZW8Nut7WsTLfD0kmYT2ZivFnLObB_/view
Archive,Minutes,03 Minutes March 2018 ASC Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,140,MSCA09 website,yes,docs/archive/minutes/2021/03-minutes-march-2018-asc-final-spanish-es.pdf,https://drive.google.com/file/d/1DpMmVHwZFUBos7i-J3J-XW0tcxGPFL4d/view
Archive,Minutes,04 Minutes ASA April 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,221,MSCA09 website,yes,docs/archive/minutes/2021/04-minutes-asa-april-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1VhaD0A_HuEIRicEXJbxG_9l7oyfEcyIN/view
Archive,Minutes,05 Minutes ASA 20 May 2018 Final English 2021,,2021-05-01,2021,English,PDF,203,MSCA09 website,yes,docs/archive/minutes/2021/05-minutes-asa-20-may-2018-final-english-en.pdf,https://drive.google.com/file/d/1rjC6oYgB2ZV8bPY1q0QDQ0wWMqe9A01Y/view
Archive,Minutes,05 Minutes ASA May 2018 Final Spanish 2021,,2021-05-01,2021,Spanish,PDF,189,MSCA09 website,yes,docs/archive/minutes/2021/05-minutes-asa-may-2018-final-spanish-es.pdf,https://drive.google.com/file/d/1d3hG4RH0wEjVWX88PeDrw5KcEjB9Qqrp/view
Archive,Minutes,05 Minutes ASA May 2020 English 2021,,2021-05-01,2021,English,PDF,179,MSCA09 website,yes,docs/archive/minutes/2021/05-minutes-asa-may-2020-english-en.pdf,https://drive.google.com/file/d/1jFk8J9GFpri1jhnjW2Y7wl_c-KtHYzZj/view
Archive,Minutes,05 Minutes ASA May 2020 Spanish 2021,,2021-05-01,2021,Spanish,PDF,192,MSCA09 website,yes,docs/archive/minutes/2021/05-minutes-asa-may-2020-spanish-es.pdf,https://drive.google.com/file/d/1iHfV8nn9SBE5dyh4hZPcG0a-SbHzPdL_/view
Archive,Minutes,06 Minutes ASC June 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,188,MSCA09 website,yes,docs/archive/minutes/2021/06-minutes-asc-june-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1BqxWiNO_m5rsCXqwEwhLg1JZAblwgEWG/view
Archive,Minutes,06 Minutes ASC June 2020 Spanish 2021,,2021-01-01,2021,Spanish,PDF,137,MSCA09 website,yes,docs/archive/minutes/2021/06-minutes-asc-june-2020-spanish-es.pdf,https://drive.google.com/file/d/1R8dVdoU2J7H_zpK4_2vDG3-Zk8XjIC5W/view
Archive,Minutes,06 Minutes June 2018 ASC English 2021,,2021-01-01,2021,English,PDF,185,MSCA09 website,yes,docs/archive/minutes/2021/06-minutes-june-2018-asc-english-en.pdf,https://drive.google.com/file/d/1hdj_ewT-uHQtHDov5ZDWzwOEyehfrC4k/view
Archive,Minutes,06 Minutes June 2018 ASC Spanish 2021,,2021-01-01,2021,Spanish,PDF,190,MSCA09 website,yes,docs/archive/minutes/2021/06-minutes-june-2018-asc-spanish-es.pdf,https://drive.google.com/file/d/1S7zIu5tk-RJ-32Y1hAYdaqXmDZTNEZ4L/view
Archive,Minutes,08 Minutes ASC August 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,238,MSCA09 website,yes,docs/archive/minutes/2021/08-minutes-asc-august-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1cPpVydwl_XN3bwTZrat24SBxzK6G8YE-/view
Archive,Minutes,08 Minutes ASC August 2020 Spanish 2021,,2021-01-01,2021,Spanish,PDF,343,MSCA09 website,yes,docs/archive/minutes/2021/08-minutes-asc-august-2020-spanish-es.pdf,https://drive.google.com/file/d/1LZm6cXgWAlkSPhbjZkSpuX5zGzBfPil6/view
Archive,Minutes,08 Minutes August ASC 2018 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,204,MSCA09 website,yes,docs/archive/minutes/2021/08-minutes-august-asc-2018-final-spanish-es.pdf,https://drive.google.com/file/d/1LEQHKHeAB39a2zOncnDD7G2qkV5lrD8g/view
Archive,Minutes,08 Minutes August ASC Final 2018 English 2021,,2021-01-01,2021,English,PDF,196,MSCA09 website,yes,docs/archive/minutes/2021/08-minutes-august-asc-final-2018-english-en.pdf,https://drive.google.com/file/d/1MIMcbJ5Jx-cTp7XyHJLdHElq2_CicSRM/view
Archive,Minutes,09 Minutes ASA September 2019 Final English 2021,,2021-01-01,2021,English,PDF,288,MSCA09 website,yes,docs/archive/minutes/2021/09-minutes-asa-september-2019-final-english-en.pdf,https://drive.google.com/file/d/16cqZLRQFKMRKRAgHiGluWzkCc20JTb9w/view
Archive,Minutes,09 Minutes ASA September 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,246,MSCA09 website,yes,docs/archive/minutes/2021/09-minutes-asa-september-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1zRknaZ9UU-kJboqLs7UOr12vT8DpL7Gu/view
Archive,Minutes,10 Minutes ASA October Election 2019 Final Spanish,,2021-01-01,2021,Spanish,PDF,109,MSCA09 website,yes,docs/archive/minutes/2021/10-minutes-asa-october-election-2019-final-spanish-es.pdf,https://drive.google.com/file/d/13S7DGd8FFUKNdeuwFm45NZvcoX9ukree/view
Archive,Minutes,10 Minutes ASC October 2020 Spanish 2021,,2021-01-01,2021,Spanish,PDF,225,MSCA09 website,yes,docs/archive/minutes/2021/10-minutes-asc-october-2020-spanish-es.pdf,https://drive.google.com/file/d/1eiidR3zTHWZO1nyu9q92dAJiBW2H7toV/view
Archive,Minutes,11 Minutes ASC November 2019 Final Spanish 2021,,2021-01-01,2021,Spanish,PDF,244,MSCA09 website,yes,docs/archive/minutes/2021/11-minutes-asc-november-2019-final-spanish-es.pdf,https://drive.google.com/file/d/1Z1BUFrnkt2T3oORpMBhN5dJg38donBps/view
Archive,Minutes,12 Minutes ASC December 2019 Final Spanish 2019.12,,2021-01-01,2021,Spanish,PDF,197,MSCA09 website,yes,docs/archive/minutes/2021/12-minutes-asc-december-2019-final-spanish-2019-12-es.pdf,https://drive.google.com/file/d/1uJozwTdcYhqJQ6XG2YXjukjnAlIOz6t1/view
Archive,Minutes,202003 Mar ASC Minutes Spanish Final 1 2021,,2021-03-01,2021,Spanish,PDF,91,MSCA09 website,yes,docs/archive/minutes/2021/202003-marasc-minutes-spanish-final-1-es.pdf,https://drive.google.com/file/d/11Bfi_Cf_HWvClmhZ9dgQNUg0NRxBldj6/view
Archive,Minutes,202009 Sept ASA Notas Spanish Final 2021,,2021-09-01,2021,Spanish,PDF,133,MSCA09 website,yes,docs/archive/minutes/2021/202009-sept-asa-notas-spanish-final-2021-es.pdf,https://drive.google.com/file/d/10N0WStBz3QXVIXpFv0OTUw5g28LIEyzz/view
Archive,Minutes,202009 September ASA Minutes English Final 2021,,2021-01-01,2021,English,PDF,203,MSCA09 website,yes,docs/archive/minutes/2021/202009-septemberasaminutes-english-final-en.pdf,https://drive.google.com/file/d/1Fb3yOfHzjvBO2pn-uRSQLnEThg8fbKrj/view
Archive,Minutes,202010 Oct ASC Minutes English Final 2021,,2021-10-01,2021,English,PDF,201,MSCA09 website,yes,docs/archive/minutes/2021/202010-octasc-minutes-english-final-en.pdf,https://drive.google.com/file/d/1arPfzTOW8DKpRLE6_dk5Egqx8TTxGBVH/view
Archive,Minutes,202012 Dec ASC Minutes Final Spanish Final 2021,,2021-12-01,2021,Spanish,PDF,551,MSCA09 website,yes,docs/archive/minutes/2021/202012-decasc-minutes-final-spanish-final-es.pdf,https://drive.google.com/file/d/1QpOkyPDsukQBtvCJcZW1HmhwA0BtsuMd/view
Archive,Minutes,2021 First Quarter G.S.B. Minutes Committee Reports,,2021-01-01,2021,English,PDF,1100,MSCA09 website,yes,docs/archive/minutes/2021/2021-first-quarter-g-s-b-minutes-committee-reports-en.pdf,https://drive.google.com/file/d/1EPeRiZLw6vMp1vQCylu8ddpWatliYXeH/view
Archive,Minutes,3rd Quarterly GSB Meeting Minutes Committee Reports August 2 2021,,2021-01-01,2021,English,PDF,1161,MSCA09 website,yes,docs/archive/minutes/2021/3rd-quarterly-gsb-meeting-minutes-committee-reports-august-2-202-en.pdf,https://drive.google.com/file/d/1gQKrHU7AHC-H1_ArvPTK4Brst2lLmjYi/view
Archive,Minutes,D.C.M. School Minutes November 2021,,2021-01-01,2021,English,PDF,56,MSCA09 website,yes,docs/archive/minutes/2021/dcm-school-minutes-november-docx-en.pdf,https://drive.google.com/file/d/1h0YTx2sYmgdzdaQimdzXGEVKnkvSFW1l/view
Archive,Minutes,D.C.M. School Minutes October 2021,,2021-01-01,2021,English,PDF,59,MSCA09 website,yes,docs/archive/minutes/2021/dcm-school-minutes-october-docx-en.pdf,https://drive.google.com/file/d/1JegzBARyXUXxR1sqFSSrH3RUd2O0Z04d/view
Archive,Minutes,"December 13, 2020 December ASC Minutes Final English",,2021-01-01,2021,English,PDF,459,MSCA09 website,yes,docs/archive/minutes/2021/20201213-decemberascminutes-final-english-en.pdf,https://drive.google.com/file/d/1AzuuSvJjZgFY2Y0ed96QiHJdpBr4bEFl/view
